"","genesysId","instCode","acceNumb","genus","anthesis1","anthrac","awns","basaltillr","branchangl","endosprmco","endosprmtx","endosprmty","exsertion","glumecolor","glumepubsc","heightunif","jdmidrib","kercolor","kercover","kerplump","kershape","mesocarp","midribcol","nodaltillr","paniclecom","paniclelgt","paniclerec","panicleshp","pericarpco","plantcol","planthgt","rust","seedtype"
"938",422286,"USA016","PI 585741","Sorghum",53,"Resistant","None",1,"Erect","White","Partly corneous","Non-waxy",7,"Black","Yes"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","75% kernel covered","Plump","Round","Thick","Colorless","Yes","Semi-loose",34,"Recurved","Oval","Red","Red-purple",196," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"939",422289,"USA016","PI 585781","Sorghum",56,"Resistant","Long",2,"Drooping","White","Almost corneous","Non-waxy",33,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",53,"Erect","Lax","Red","Red-purple",190," (3.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"940",422290,"USA016","PI 585789","Sorghum",53,"Resistant","Long",0,"Drooping","White","Completely corneous","Non-waxy",38,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",56,"Erect","Lax","White","Purple-red",226," (2.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"941",422291,"USA016","PI 585805","Sorghum",58,"Resistant","Long",0,"Drooping","White","Almost corneous","Non-waxy",43,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","No","Loose",43,"Erect","Lax","White","Purple-red",214," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"942",422292,"USA016","PI 585812","Sorghum",62,"Resistant","Long",0,"Drooping","White","Almost corneous","Non-waxy",28,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",41,"Erect","Lax","White","Red-purple",182," (3.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"943",422293,"USA016","PI 585815","Sorghum",58,"Resistant","Long",1,"Drooping","White","Almost corneous","Non-waxy",34,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",34,"Erect","Lax","White","Red-purple",240," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"944",422294,"USA016","PI 585832","Sorghum",62,"Resistant","None",0,"Drooping","White","Almost corneous","Non-waxy",11,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",31,"Erect","Lax","White","Purple-red",185," (3.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"945",422295,"USA016","PI 585860","Sorghum",46,"Resistant","None",1,"Erect","White","Partly corneous","Non-waxy",13,"Purple","Yes"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","75% kernel covered","Plump","Variable","Thick","Colorless","Yes","Semi-loose",33,"Erect","Elliptical","Red","Purple-red",105," (3.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"946",422296,"USA016","PI 585883","Sorghum",62,"Resistant","None",2,"Drooping","White","Almost corneous","Non-waxy",13,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",33,"Erect","Lax","Red","Purple-red",202," (2.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"947",422297,"USA016","PI 585894","Sorghum",56,"Resistant","None",2,"Drooping","White","Partly corneous","Non-waxy",8,"Red","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Round","Thick","Colorless","Yes","Loose",19,"Erect","Lax","White","Red-purple",220," (2.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"948",422298,"USA016","PI 585910","Sorghum",62,"Resistant","None",0,"Drooping","White","Almost starchy","Non-waxy",24,"Red","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Round","Thin","Colorless","Yes","Loose",26,"Erect","Sprankletop","White","Red",200," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"949",422299,"USA016","PI 585929","Sorghum",56,"Resistant","Long",1,"Drooping","White","Partly corneous","Non-waxy",17,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",38,"Erect","Lax","Red","Purple-red",250," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"950",422301,"USA016","PI 586012","Sorghum",64,"Resistant","None",0,"Drooping","White","Almost starchy","Non-waxy",0,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","Involuted","Plump","Oval","Thin","Colorless","No","Loose",27,"Erect","Lax","Red","Purple",210," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"951",422302,"USA016","PI 586016","Sorghum",55,"Resistant","None",1,"Drooping","White","Partly corneous","Non-waxy",19,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",48,"Erect","Lax","Red","Red",195," (3.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"952",422303,"USA016","PI 586038","Sorghum",77,"Resistant","Long",0,"Erect","White","Partly corneous","Non-waxy",5,"Tan","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Semi-loose",7,"Erect","Elliptical","White","Mixed",215," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"953",422305,"USA016","PI 586067","Sorghum",47,"Resistant","Long",2,"Drooping","White","Partly corneous","Non-waxy",33,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",24,"Erect","Lax","White","Purple-red",160," (2.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"954",422306,"USA016","PI 586145","Sorghum",51,"Resistant","None",0,"Drooping","White","Partly corneous","Non-waxy",35,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",33,"Erect","Lax","White","Purple-red",192," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"955",422307,"USA016","PI 586148","Sorghum",59,"Resistant","Long",1,"Drooping","White","Almost corneous","Non-waxy",11,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",48,"Erect","Lax","White","Purple-red",202," (3.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"956",422308,"USA016","PI 586170","Sorghum",57,"Resistant","Long",0,"Drooping","White","Partly corneous","Non-waxy",28,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",28,"Erect","Lax","White","Red",180," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"957",422309,"USA016","PI 586175","Sorghum",50,"Resistant","None",2,"Drooping","White","Almost corneous","Non-waxy",25,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",31,"Erect","Lax","White","Purple",190," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"958",422310,"USA016","PI 586177","Sorghum",59,"Resistant","None",1,"Drooping","White","Partly corneous","Non-waxy",29,"Red","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",31,"Erect","Lax","White","Red",220," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"959",422311,"USA016","PI 586192","Sorghum",59,"Resistant","Long",0,"Drooping","White","Partly corneous","Non-waxy",0,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",35,"Erect","Lax","Red","Red",245," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"960",422312,"USA016","PI 586240","Sorghum",47,"Resistant","Long",1,"Erect","White","Partly corneous","Non-waxy",32,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thin","Colorless","Yes","Semi-loose",26,"Erect","Lax","White","Red",174," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"961",422314,"USA016","PI 586263","Sorghum",47,"Resistant","Long",2,"Drooping","White","Partly corneous","Non-waxy",28,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Round","Thin","Colorless","Yes","Loose",22,"Erect","Lax","White","Red-purple",140," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"962",422315,"USA016","PI 586269","Sorghum",56,"Resistant","Long",1,"Drooping","White","Partly corneous","Non-waxy",25,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",21,"Erect","Lax","White","Purple-red",175," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"963",422316,"USA016","PI 586310","Sorghum",56,"Resistant","None",1,"Drooping","White","Partly corneous","Non-waxy",30,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",37,"Erect","Lax","White","Purple-red",200," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"964",422317,"USA016","PI 586386","Sorghum",49,"Resistant","None",1,"Erect","White","Almost starchy","Non-waxy",0,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","25% kernel covered","Plump","Round","Thick","Colorless","No","Compact",13,"Erect","Oval","Red","Purple-red",135,"Susceptible","Single"
"965",422318,"USA016","PI 586402","Sorghum",49,"Resistant","None",0,"Erect","White","Partly corneous","Non-waxy",14,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Mixed","Involuted","Plump","Round","Thick","Colorless","Yes","Semi-compact",21,"Erect","Elliptical","Mixed","Red",143," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"966",422319,"USA016","PI 586406","Sorghum",62,"Resistant","Long",4,"Drooping","White","Completely corneous","Waxy",0,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",33,"Erect","Lax","White","Purple-red",197," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"967",422320,"USA016","PI 586419","Sorghum",62,"Resistant","Long",5,"Drooping","White","Completely corneous","Waxy",9,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",39,"Erect","Lax","White","Purple",232," (3.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"968",422321,"USA016","PI 586465","Sorghum",52,"Resistant","None",0,"Erect","White","Partly corneous","Non-waxy",8,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Intermediate","White","75% kernel covered","Plump","Oval","Thick","Colorless","No","Semi-loose",31,"Erect","Elliptical","White","Purple",104," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"969",422322,"USA016","PI 586476","Sorghum",59,"Resistant","None",0,"Erect","White","Partly corneous","Non-waxy",0,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Intermediate","Brown","50% kernel covered","Plump","Oval","Thick","Colorless","Yes","Semi-loose",27,"Erect","Oval","Red","Purple",167," (3.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"970",422323,"USA016","PI 586502","Sorghum",49,"Resistant","None",0,"Erect","White","Partly corneous","Non-waxy",11,"Purple","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Intermediate","Red","75% kernel covered","Plump","Oval","Thin","Green","Yes","Semi-compact",23,"Erect","Oval","Red","Purple-red",136," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"971",438169,"USA016","PI 585313","Sorghum",44,"Resistant","Short",2,"Erect","White","Partly corneous","Non-waxy",20,"Red","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","75% kernel covered","Plump","Oval","Thick","Colorless","Yes","Semi-loose",34,"Erect","Elliptical","Red","Red",150," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"972",438170,"USA016","PI 585322","Sorghum",42,"Resistant","None",2,"Erect","White","Partly corneous","Non-waxy",11,"Purple","Yes"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","75% kernel covered","Plump","Oval","Thin","Colorless","Yes","Semi-loose",13,"Erect","Elliptical","Red","Purple-red",127," (3.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"973",438171,"USA016","PI 585365","Sorghum",49,"Resistant","None",0,"Erect","Yellow","Partly corneous","Non-waxy",7,"Purple","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Yellow","75% kernel covered","Plump","Round","Thin","Colorless","No","Semi-compact",25,"Erect","Elliptical","Lemon yellow","Purple-red",70," (3.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"974",438172,"USA016","PI 585393","Sorghum",50,"Resistant","None",0,"Erect","Yellow","Partly corneous","Non-waxy",4,"Purple","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Yellow","75% kernel covered","Plump","Round","Thin","Colorless","No","Semi-compact",36,"Erect","Elliptical","Lemon yellow","Red-purple",200," (2.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"975",438174,"USA016","PI 585490","Sorghum",63,"Resistant","Long",1,"Erect","White","Partly corneous","Non-waxy",10,"Straw","No"," (2.0) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","75% kernel covered","Plump","Round","Thin","Colorless","Yes","Semi-loose",34,"Erect","Elliptical","Red","Red-purple",152," (3.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"976",438175,"USA016","PI 585589","Sorghum",85,"Resistant","None",0,"Erect","White","Completely starchy","Non-waxy",8,"Straw","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","50% kernel covered","Plump","Round","Thin","Colorless","Yes","Semi-compact",24,"Erect","Oval","Red","Purple-red",260," (1.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"977",438177,"USA016","PI 585610","Sorghum",65,"Resistant","None",0,"Erect","White","Completely starchy","Non-waxy",0,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","50% kernel covered","Plump","Round","Thin","Colorless","No","Semi-loose",20,"Erect","Oval","Red","Purple-red",230," (1.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"978",438178,"USA016","PI 585640","Sorghum",53,"Resistant","Long",1,"Drooping","White","Completely corneous","Non-waxy",18,"Purple","Intermediate"," (2.0) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",34,"Erect","Lax","White","Red-purple",190," (3.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"979",438179,"USA016","PI 585649","Sorghum",56,"Resistant","None",0,"Drooping","White","Almost corneous","Non-waxy",24,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",45,"Erect","Lax","White","Purple-red",210," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"980",438180,"USA016","PI 585650","Sorghum",46,"Resistant","Long",2,"Drooping","White","Almost corneous","Non-waxy",24,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",33,"Erect","Lax","White","Purple-red",150," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"981",438182,"USA016","PI 585806","Sorghum",51,"Resistant","Long",0,"Drooping","White","Partly corneous","Non-waxy",21,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",42,"Erect","Lax","White","Purple-red",204," (2.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"982",438183,"USA016","PI 585808","Sorghum",53,"Resistant","Long",0,"Drooping","White","Partly corneous","Non-waxy",26,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","No","Loose",36,"Erect","Lax","White","Purple-red",190," (3.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"983",438185,"USA016","PI 585905","Sorghum",64,"Resistant","Short",0,"Drooping","White","Partly corneous","Non-waxy",5,"Straw","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",40,"Erect","Lax","Red","Red-purple",275," (2.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"984",438186,"USA016","PI 585908","Sorghum",62,"Resistant","Long",1,"Erect","White","Partly corneous","Non-waxy",4,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Round","Thick","Colorless","Yes","Semi-loose",38,"Erect","Elliptical","White","Purple-red",280," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"985",438187,"USA016","PI 585936","Sorghum",79,"Resistant","Long",1,"Drooping","White","Almost corneous","Non-waxy",22,"Red","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",44,"Erect","Lax","White","Red",354," (3.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"986",438188,"USA016","PI 585994","Sorghum",64,"Resistant","None",1,"Drooping","White","Partly corneous","Non-waxy",20,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",30,"Erect","Lax","Red","Red-purple",280," (3.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"987",438189,"USA016","PI 586128","Sorghum",43,"Resistant","Long",1,"Erect","White","Partly corneous","Non-waxy",19,"Red","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","75% kernel covered","Plump","Oval","Thick","Colorless","Yes","Semi-loose",31,"Erect","Elliptical","Red","Red",150," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"988",438190,"USA016","PI 586166","Sorghum",52,"Resistant","Long",2,"Drooping","White","Partly corneous","Non-waxy",34,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","No","Loose",38,"Erect","Lax","White","Purple",216," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"989",438191,"USA016","PI 586168","Sorghum",59,"Resistant","Long",2,"Drooping","White","Partly corneous","Non-waxy",34,"Mixed","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thin","Colorless","No","Loose",25,"Erect","Lax","White","Mixed",186," (3.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"990",438192,"USA016","PI 586212","Sorghum",47,"Resistant","Long",1,"Drooping","White","Partly corneous","Non-waxy",25,"Tan","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",34,"Erect","Lax","White","Tan",201," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"991",438193,"USA016","PI 586224","Sorghum",55,"Resistant","Long",2,"Erect","White","Almost starchy","Non-waxy",26,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","Involuted","Plump","Oval","Thin","Colorless","Yes","Semi-loose",40,"Erect","Elliptical","Red","Purple",154," (3.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
